Boutonneuse fever	:1
Boutonniere deformity	:1
Bovine alphaherpesvirus 1	:1
Bovine alphaherpesvirus 2	:1
Bovine alphaherpesvirus 5	:1
Bovine coronavirus	:1
Bovine ephemeral fever	:1
Bovine foamy virus	:1
Bovine gammaherpesvirus 4	:1
Bovine gammaherpesvirus 6	:1
Bovine immunodeficiency virus	:1
Bovine leukemia virus	:1
Bovine malignant catarrhal fever	:1
Bovine papular stomatitis	:1
Bovine spongiform encephalopathy	:1
Bowed tendon	:1
Bowel-associated dermatosis–arthritis syndrome	:1
Bowel infarction	:1
Bowel obstruction	:1
Bowenoid papulosis	:1
Bowen–Conradi syndrome	:1
Bowé orthohantavirus	:0
Box (juggling)	:1
Boxer cardiomyopathy	:1
Boxwood blight	:1
Brachial plexus injury	:1
Brachioradial pruritus	:1
Brachycephaly	:1
Brachydactyly type D	:1
Brachymetatarsia	:1
Brachyptery	:1
Bracovirus	:1
Moiré pattern	:0
Molar pregnancy	:1
Molecular and epigenetic mechanisms of alcoholism	:1
Molien series	:1
Mondini dysplasia	:1
Money supply	:1
Mood disorder	:1
Moral agency	:1
Morphism of algebraic varieties	:1
Morquio syndrome	:1
Mortimer's disease	:1
Morton's neuroma	:1
Moscow theater hostage crisis	:1
Motivated reasoning	:1
Motor Neurone Disease	:1
Mount Minsi	:1
Mucoepidermoid carcinoma	:1
Multicentric reticulohistiocytosis	:1
Multichannel marketing	:1
Multiclass classification	:1
Multidrug-resistant tuberculosis	:1
Multidrug tolerance	:1
Multinucleate cell angiohistocytoma	:1
Multipath propagation	:1
Multiple System Atrophy	:1
Multiple cutaneous leiomyoma	:1
Multiple epiphyseal dysplasia	:1
Multiple myeloma	:1
Multiple rule-based problems	:1
Multiple sclerosis	:1
Multiprocessor scheduling	:1
Multisystem inflammatory syndrome in children	:1
Multithreading (computer architecture)	:1
Mumps	:1
Munchausen syndrome by proxy	:1
Murine polyomavirus	:1
Muscle imbalance	:1
Atrial myxoma	:1
Attitude polarization	:1
Waltman Walter syndrome	:1
Warfarin resistance	:1
Warthin's tumor	:1
Water memory	:1
Wavy steps and trails	:1
Weak solution	:1
Weakness	:1
Weill–Marchesani syndrome	:1
Weinreb ketone synthesis	:1
Weismann-Netter-Stuhl syndrome	:1
Wenker synthesis	:1
Western equine encephalitis virus	:1
Whipple's disease	:1
White root rot of rubber	:1
Whooping cough	:1
Widest path problem	:1
Willgerodt rearrangement	:1
Dynamic convex hull	:1
Dynamic hyperinflation	:1
Dynamic problem (algorithms)	:1
Dynamical friction	:1
Dyotropic reaction	:1
Dysacusis	:1
Dysaesthesia aethiopica	:1
Dysarthria	:1
Dysbaric osteonecrosis	:1
Dysbarism	:1
Dyschromatosis universalis hereditaria	:1
Dyschromia	:1
Dyschronometria	:1
Dysdiadochokinesia	:1
Dysembryoplastic neuroepithelial tumour	:1
Dysentery	:1
Dyserythropoiesis	:1
Dysesthesia	:1
Dysfibrinogenemia	:1
Dysgammaglobulinemia	:1
Dysgerminoma	:1
Dysgraphia	:1
Dyskinesia	:1
Dyslalia	:1
Dyslipidemia	:1
Dysmelia	:1
Dysmenorrhea	:1
Dysmetria	:1
Dysmorphic feature	:1
Dysorthography	:1
Dysosmia	:1
Dysostosis	:1
Dyspareunia	:1
Dysphagia	:1
Dysplastic nail	:1
Dysplastic nevus syndrome	:1
Dyssemia	:1
Dyssomnia	:1
Dystrophic calcification	:1
Dystrophic calcinosis cutis	:1
Dystrophinopathy	:1
Dysuria	:1
Déjà vu	:0
Déviation conjuguée	:0
E1cB-elimination reaction	:1
EEM syndrome	:1
EML4-ALK positive lung cancer	:1
EURion constellation	:1
Eagle syndrome	:1
Eales disease	:1
Ear pain	:1
Earl of Northumbria	:1
Early 2000s recession	:1
Early Paleo-Eskimo	:1
Early childhood caries	:1
Early myoclonic encephalopathy	:1
Early pregnancy bleeding	:1
Earnings surprise	:1
Earth pyramids of South Tyrol	:1
Earthquake light	:1
Ease (sewing)	:1
East Coast fever	:1
Far-sightedness	:1
Far East scarlet-like fever	:1
Farallon virus	:1
Farm to retail price spread	:1
Farmer's lung	:1
Fasciolopsiasis	:1
Fasciolosis	:1
Fast food in China	:1
Fat-finger error	:1
Fat necrosis	:1
Fatal exception error	:1
Fatal insomnia	:1
Fatty-acid metabolism disorder	:1
Fault-tolerant messaging	:1
Favus	:1
Fear of bees	:1
Fear of children	:1
Fear of needles	:1
Feather pecking	:1
Feather pillow dermatitis	:1
Febrile neutropenia	:1
Febrile neutrophilic dermatosis	:1
Febrile non-hemolytic transfusion reaction	:1
February 13, 1979 windstorm	:1
Fecal vomiting	:1
Fecalith	:1
Fechtner syndrome	:1
Feingold syndrome	:1
Chevron (aeronautics)	:1
Childhood rhabdomyosarcoma	:1
Cistern of great cerebral vein	:1
City of Wellington by-election, 1898	:1
Cretinism	:1
Criteria Pattern	:1
Crossing sequence (railways)	:1
Crypto-protestantism	:1
Cryptogenic disease	:1
Triatoma virus	:1
Tracheobronchopathia osteochondroplastica	:1
Tracheoinnominate fistula	:1
Traditional serrated adenoma	:1
Transient myeloproliferative disease	:1
Transmediastinal gunshot wound	:1
Transmissible gastroenteritis virus	:1
Transplant benefit	:1
Trapeziometacarpal osteoarthritis	:1
Trematodiases	:1
Trench nephritis	:1
Treponematosis	:1
Trichobacteriosis axillaris	:1
Trichodysplasia spinulosa	:1
Trichodysplasia spinulosa polyomavirus	:1
Tricho–rhino–phalangeal syndrome type 2	:1
Vaginal melanoma	:1
Vaginal trauma	:1
Van Den Bosch syndrome	:1
Variarterivirinae	:1
Varidnaviria	:1
Vasculitic neuropathy	:1
Vesicouterine fistula	:1
Warthin's tumor  Warthin's tumor  1	:0
Water intoxication  Water intoxication  1	:0
Western equine encephalitis virus  Western equine encephalitis virus  1	:0
Wheeze  Wheezing  1	:0
Whipple's disease  Whipple's disease  1	:0
Whipple's triad  Whipple's triad  1	:0
Wilson's disease  Wilson's disease  1	:0
Colon Cancer	:1
Colon cancer	:1
Massacred	:1
Renal cancer	:1
Renal disease	:1
Typhoid	:1
Masked mastoiditis	:0
Ailurophobia	:1
Ainhum	:1
Air crescent sign	:1
Air embolism	:1
Air lock	:1
Air sparging	:1
Air stagnation	:1
Airbag dermatitis	:1
Aircraft upset	:1
Airport malaria	:1
Airport problem	:1
Airsickness	:1
Airstrike	:1
Airway obstruction	:1
Airy zeta function	:1
Akabane orthobunyavirus	:1
Akabori amino-acid reaction	:1
Akanye	:1
Akinetic mutism	:1
Akinetopsia	:1
Aksharaabhyaasam	:1
Alabama rot	:1
Alacrima	:1
Ellis–van Creveld syndrome	:1
Emaciation	:1
Embryonal carcinoma	:1
Embryonal rhabdomyosarcoma	:1
Emery–Dreifuss muscular dystrophy	:1
Emigration from the United States	:1
Emphysema	:1
Empirical distribution function	:1
Enamel-renal syndrome	:1
Encopresis	:1
Endocardial fibroelastosis	:1
Endocarditis	:1
Endodermal sinus tumor	:1
Endolymphatic hydrops	:1
Endometrial cancer	:1
Endometriosis	:1
Endometritis	:1
Endophthalmitis	:1
Endoscopy	:1
Energy condition	:1
Enostosis	:1
Ensemble average (statistical mechanics)	:1
Enteric neuropathy	:1
Enteropathy-associated T-cell lymphoma	:1
Entire function	:1
Entropia (album)	:1
Enzymatic interesterification	:1
Enzyme catalysis	:1
Eosinophilic esophagitis	:1
Eosinophilic fasciitis	:1
Eosinophilic granulomatosis with polyangiitis	:1
Eparchaean Unconformity	:1
Ependymoma	:1
Epidermodysplasia verruciformis	:1
Epidermolysis bullosa simplex	:1
Epididymitis	:1
Epidural hematoma	:1
Epiglottitis	:1
Epileptic seizure	:1
Episodic ataxia	:1
Epithelioid hemangioendothelioma	:1
Epithelioid sarcoma	:1
Epithelioid trophoblastic tumour	:1
Epizootic Hemorrhagic Disease	:1
Epulis fissuratum	:1
Equity (finance)	:1
Erdheim–Chester disease	:1
Erdős–Burr conjecture	:0
Erdős–Faber–Lovász conjecture	:0
Ergophobia	:1
Ergotism	:1
Erosion corrosion of copper water tubes	:1
Erysipelas	:1
Erythema dyschromicum perstans	:1
Erythema toxicum neonatorum	:1
Erythroplakia	:1
Escherichia virus HK97	:1
Eschweiler–Clarke reaction	:1
Esophageal achalasia	:1
Esophageal atresia	:1
Esophageal cancer	:1
Esophageal spasm	:1
Esophageal varices	:1
Esophoria	:1
Essential thrombocythemia	:1
Essential tremor	:1
Esthesioneuroblastoma	:1
Esthiomene	:1
Estuarine acidification	:1
Euler's totient function	:1
Eumycetoma	:1
Eurotophobia	:1
Event-related potential	:1
Everglades virus	:1
Adaptation to global warming	:1
Add-on factor	:1
Adenosis	:1
Adroitness (personality trait)	:1
Bristleworm sting	:1
Harderoporphyria	:1
Heck's disease	:1
Hemoglobinuria	:1
Hygroscopy	:1
Hypogonadotropic hypogonadism	:1
Income segregation	:1
Infiltration analgesia	:1
Inventor's paradox	:1
Inverse psoriasis	:1
Leukemid	:1
Magnetic resonance imaging burn	:1
Mark Twain effect	:1
Metrorrhagia	:1
Migration museum	:1
Minamata disease	:1
Mucositis	:1
Necrospermia	:1
Networked feminism	:1
Nutrient sensing	:1
Orbital forcing	:1
Ossifying fibromyxoid tumour	:1
Overlap syndrome	:1
P1 phage	:1
Painful fat herniation	:1
Panophthalmitis	:1
Pigmented villonodular synovitis	:1
Pituitary apoplexy	:1
Portal hypertensive gastropathy	:1
Pospiviroidae	:1
Progressive nodular histiocytosis	:1
Protoparvovirus	:1
Puma lentivirus	:1
Quittor	:1
Referred pain	:1
Renal medullary fibroma	:1
Reverse echo	:1
S v Dlamini	:1
Sclerosing lymphangitis	:1
Shower-curtain effect	:1
Shwartzman phenomenon	:1
Skeletal eroding band	:1
Sun dogs	:1
Superficial granulomatous pyoderma	:1
Uterine cancer	:1
Winterbottom's sign	:1
Young–Madders syndrome	:1
Zosteriform speckled lentiginous nevus	:1
Hampton's line	:1
Hampton hump	:1
Hamster polyomavirus	:1
Hand-foot-genital syndrome	:1
Hand and foot deformity with flat facies	:1
Hand deformity	:1
Hand eczema	:1
Hand injury	:1
Hand of benediction	:1
Handigodu syndrome	:1
Hanging man (candlestick pattern)	:1
Hangman's fracture	:1
Hansen's problem	:1
Hantaviridae	:1
Hantavirus	:1
Hapalonychia	:1
Haphephobia	:1
Haploinsufficiency of A20	:1
Haploviricotina	:1
Hapnes Boman Skeie syndrome	:1
Hapunavirus	:1
Hard flaccid syndrome	:1
Hardcastle syndrome	:1
Harding ataxia	:1
Harish-Chandra's Ξ function	:1
Harlequin color change	:1
Harm avoidance	:1
Harmonic seventh chord	:1
Harpist's finger	:1
Harrison's groove	:1
Harry S. Truman's 1949 inaugural address	:1
Leather-hard	:1
Mac Callum's plaques	:1
Maximum time in grade	:1
Mediatisation	:1
Ornithine aminotransferase deficiency	:1
Partial equilibrium	:1
Perifollicular mucinosis	:1
Pitted keratolysis	:1
Rehabilitation in Parkinson's disease	:1
Signal (electrical engineering)	:1
Silhouette sign	:1
Stereoelectronic effect	:1
Tangential speech	:1
Trachonychia	:1
Windmill (juggling)	:1
XXYY syndrome	:1
Xenobiology	:1
Zero stroke	:1
Backpack palsy	:1
CARDICIS	:0
Largest empty rectangle	:1
Lichen verrucosus et reticularis	:1
Lilapsophobia	:1
Macrocheilia	:1
Measuring economic worth over time	:1
Needle ice	:1
Nephritic syndrome	:1
Nodular vasculitis	:1
Obstructive shock	:1
Old Country Rose	:1
Pachyostosis	:1
Paratyphoid fever	:1
Pat Rummerfield	:1
Photomagnetism	:1
Porencephaly	:1
Postmenopausal confusion	:1
Proboscivirus	:1
Proximal renal tubular acidosis	:1
Ringbone	:1
Sinus bradycardia	:1
Stilted speech	:1
Subadditive set function	:1
Syllabification	:1
Tarsal coalition	:1
Trigeminal trophic lesion	:1
Triple top and triple bottom	:1
Y and Z Holes	:1
Kanavel's cardinal signs	:1
Kandinsky–Clérambault syndrome	:0
Kappapapillomavirus	:1
Kappatorquevirus	:1
Kargil order of battle	:1
List of legendary creatures (J)	:1
List of one-hit wonders in the United States	:1
List of ordained Christian women	:1
List of paraphilias	:1
List of people with brain tumors	:1
List of periodontal diseases	:1
List of polysubstance combinations	:1
List of royal tours of Canada (18th–20th centuries)	:1
List of sections of Chester city walls and associated structures	:1
Hypomagnesemia	:1
Macroecology	:1
Medullary carcinoma of the breast	:1
Mittelschmerz	:1
Mmfbm	:1
Mooncalf	:1
Neck pain	:1
Negligent entrustment	:1
Neomodern	:1
Neutrino oscillation	:1
Nevus anemicus	:1
Nipple adenoma	:1
Oat mosaic virus	:1
Organic acidemia	:1
Papillomaviridae	:1
Paramyotonia congenita	:1
Photobleaching	:1
Primary central nervous system lymphoma	:1
Psychasthenia	:1
Queensland tick typhus	:1
Recurrent toxin-mediated perineal erythema	:1
Rice transitory yellowing virus	:1
Sacroiliitis	:1
Sialolithiasis	:1
Sickle-cell disease	:1
Spasm of accommodation	:1
Squamous-cell carcinoma	:1
Sylvanshine	:1
Temporal lobe necrosis	:1
Lyssavirus	:1
M90 (camouflage)	:1
Medical emergency	:1
Meningeal carcinomatosis	:1
Necrophobia	:1
Omphalocele	:1
Ophiasis	:1
Orchialgia	:1
Pea seed-borne mosaic virus	:1
Peanut mottle virus	:1
Police psychology	:1
Problem of points	:1
Rescue death	:1
Stable roommates problem	:1
Statis papillomatosis	:1
Tailor's bunion	:1
Urinary bladder disease	:1
Map matching	:1
Maple syrup event	:1
Maracuja mosaic virus	:1
March of the One Hundred Thousand	:1
Marcus Gunn phenomenon	:1
Marden–Walker syndrome	:1
Prasinovirus	:1
Prescription drug addiction	:1
Problematic social media use	:1
Progressive cardiac conduction defect	:1
Prospect Hill orthohantavirus	:1
Proteinopathy	:1
Prymnesiovirus	:1
Pseudomonas virus gh1	:1
Pseudomonas virus phi6	:1
Psimunavirus	:1
Psoriatic onychodystrophy	:1
Pterygium (eye)	:1
Mulpavirales	:1
Multi/minicore myopathy	:1
Multicentric carpotarsal osteolysis syndrome	:1
Multilocular cystic renal cell carcinoma	:1
Multinucleate cell angiohistiocytoma	:1
Multiple endocrine neoplasia type 2B	:1
Multisystemic smooth muscle dysfunction syndrome	:1
Munia coronavirus HKU13	:1
Mucinous carcinoma of the breast	:1
Mucopolysaccharidosis type I	:1
Murid betaherpesvirus 1	:1
Murid betaherpesvirus 2	:1
Murid betaherpesvirus 3	:1
Murid betaherpesvirus 8	:1
Murid gammaherpesvirus 4	:1
Murid gammaherpesvirus 68	:1
Murid gammaherpesvirus 7	:1
Murphy's triad	:1
Musicogenic epilepsy	:1
Mustelid gammaherpesvirus 1	:1
Mycobacterium virus D29	:1
Mycobacterium virus Jeffabunny	:1
Mycobacterium virus L5	:1
Mycobacterium virus Packman	:1
Myodes coronavirus 2JL14	:1
Myotacovirus	:1
Myxofibrosarcoma	:1
Northern corn leaf blight	:1
Norzivirales	:1
Nucleocytoviricota	:1
Numerophobia	:1
Nyctacovirus	:1
Nyctalus velutinus alphacoronavirus SC-2013	:1
OHVIRA	:1
ONCOS-102	:1
Tequatrovirus	:1
Tequintavirus	:1
Terrorism in Sudan	:1
Terry Thomas sign	:1
Teseptimavirus	:1
Tevenvirinae	:1
Thalidomide scandal	:1
Pel–Ebstein fever	:1
Pendular nystagmus	:1
Penile injury	:1
Pentasomy X	:1
Perennial ryegrass staggers	:1
Periapical periodontitis	:1
Perimyositis	:1
Peritoneal carcinomatosis	:1
Peritoneal inclusion cyst	:1
Permanent junctional reciprocating tachycardia	:1
Zindervirus	:1
Wandering atrial pacemaker	:1
War in North-West Pakistan order of battle	:1
Warsaw breakage syndrome	:1
Wartenberg's syndrome	:1
Saint Louis encephalitis  Saint Louis encephalitis  1	:0
Tooth ankylosis	:1
Trichodysplasia spinulosa  Trichodysplasia spinulosa  1	:0
Trigger finger  Trigger finger  1	:0
Trimalleolar fracture    1	:0
Tuberous sclerosis  Complex  1	:0
Tuberous sclerosis  Tuberous sclerosis  1	:0
Type 3 diabetes  Type 3 diabetes  1	:0
Type II hypersensitivity  Type II hypersensitivity  1	:0
Tyrosinemia type II  Tyrosinemia type II  1	:0
Bronchial pneumonia	:1
Overdose	:1
Pigmented dermatofibroma	:1
Infinite bobs	:0
(von Zumbusch) acute generalized pustular psoriasis	:1
1,2-rearrangement	:1
1,3-Dipolar cycloaddition	:1
1-center problem	:1
100 prisoners problem	:1
10 in/40 Type 41 naval gun	:1
12:05	:1
13q deletion syndrome	:1
17q21.31 microdeletion syndrome	:1
1858 Bradford sweets poisoning	:1
1888 eruption of Mount Bandai	:1
1904 Pictorial 4d Lake Taupo invert	:1
1984 Rajneeshee bioterror attack	:1
1999 Myanmar Embassy siege	:1
2-Hydroxyglutaric aciduria	:1
2012 Kermadec Islands eruption	:1
2013 Swansea measles epidemic	:1
2014–2015 eruption of Bárðarbunga	:0
2015 Texas pool party incident	:1
Aircraft hijacking	:1
Airsacculitis	:1
Akahoya eruption	:1
Akathisia	:1
Al-Raqad syndrome	:1
Alagille syndrome	:1
Alastrim	:1
Alay	:1
Albert Touraine	:1
Albinism in humans	:1
Alcoholism	:1
Aldol condensation	:1
Alexander disease	:1
Alexandre Goulart	:1
Alexithymia	:1
Alezzandrini syndrome	:1
Aliasing	:1
Alice in Wonderland syndrome	:1
All You Need Is Blood	:1
Asbestosis	:1
Ascending cholangitis	:1
Ascites	:1
Asexuality	:1
Ashi-magari	:1
Asian Dust	:1
Asparagus virus 1	:1
Asperger syndrome	:1
Aspergillosis	:1
Asplenia	:1
Assassinated	:1
Assassination of Mahatma Gandhi	:1
Assassination of Martin Luther King, Jr.	:1
Assassination of Martin Luther King Jr.	:1
Asthenopia	:1
Asthma	:1
Astigmatism (eye)	:1
Astrocytoma	:1
Asystole	:1
Atan2	:1
Ataxia–telangiectasia	:1
Atelectasis	:1
Athabasca oil sands	:1
Athetoid cerebral palsy	:1
Atlanta race riot	:1
Atomic orbital	:1
Atopic dermatitis	:1
Atopy	:1
Atrial fibrillation	:1
Atrial septal defect	:1
Attention deficit hyperactivity disorder	:1
Attenuated familial adenomatous polyposis	:1
Audio signal processing	:1
Australian bat lyssavirus	:1
Australian gold rushes	:1
Autism	:1
Autism spectrum	:1
Autocorrection	:1
Autoimmune lymphoproliferative syndrome	:1
Autoimmune polyendocrine syndrome	:1
Autoinflation	:1
Automatism (medicine)	:1
Autonoetic consciousness	:1
Autonomic dysreflexia	:1
Autonomic neuropathy	:1
Autosomal dominant multiple pterygium syndrome	:1
Autosomal dominant nocturnal frontal lobe epilepsy	:1
Autosomal dominant polycystic kidney disease	:1
Autosomal dominant retinal vasculopathy with cerebral leukodystrophy	:1
Autosomal recessive cerebellar ataxia type 1	:1
Avellis syndrome	:1
Aviation accidents and incidents	:1
Avulsion fracture	:1
Axenfeld syndrome	:1
Axenfeld–Rieger syndrome	:1
Axial osteomalacia	:1
Axillary nerve dysfunction	:1
Axillary nerve palsy	:1
Ayazi syndrome	:1
B-cell prolymphocytic leukemia	:1
B-spline	:1
BE (Pain of Salvation album)	:1
BPP (complexity)	:1
BQP	:1
BRCA mutation	:1
Babesiosis	:1
Bacillary dysentery	:1
Back strain	:1
Backlash (sociology)	:1
Bacteremia	:1
Bacteriuria	:1
Baden 9 Kreuzer error	:1
Baeyer–Villiger oxidation	:1
Baggage allowance	:1
2010 Cameroon Aero Service CASA C-212 Aviocar crash	:1
Discrete papular lichen myxedematosus	:1
Disjunctive cognition	:1
Dislocated shoulder	:1
Disorders of sex development	:1
Dispersion (optics)	:1
Display lag	:1
Dissecting cellulitis of the scalp	:1
Disseminated intravascular coagulation	:1
Disseminated superficial actinic porokeratosis	:1
Dissociative identity disorder	:1
Distal myopathy	:1
Divergence (statistics)	:1
Diversity in librarianship	:1
Diving disorders	:1
Diving medicine	:1
Dizziness	:1
Dog-leg gearbox	:1
Dog bite	:1
Dolichonychia	:1
Domestic energy consumption	:1
Domestic violence	:1
Domestic violence in Saudi Arabia	:1
Dornier-Zeppelin D.I	:1
Double inlet left ventricle	:1
Double outlet right ventricle	:1
Doubling the cube	:1
Dracunculiasis	:1
Drama theory	:1
Driver deaths in motorsport	:1
Driving phobia	:1
Dromomania	:1
Drone (music)	:1
Drug-eluting stent	:1
Drug-induced lupus erythematosus	:1
Drug-induced pseudolymphoma	:1
Drusen	:1
Dry eye syndrome	:1
Dryness (medical)	:1
Duane syndrome	:1
Duchenne muscular dystrophy	:1
Duel	:1
Duodenal atresia	:1
Duodenal lymphocytosis	:1
Dupuytren's contracture	:1
Dust storm	:1
Dwarfism	:1
Dysautonomia	:1
Dyscalculia	:1
Dyschromatosis symmetrica hereditaria	:1
Dysgeusia	:1
Dyshidrosis	:1
Dyskeratosis congenita	:1
Dyslexia	:1
Dysmorphopsia	:1
Dysphagia lusoria	:1
Dysphoric milk ejection reflex	:1
Dysplastic nevus	:1
Dyspnoea	:1
Dyssynergia	:1
Dysthymia	:1
Dystonia	:1
Aluminium toxicity in dialysis patients	:1
Alzheimer's Disease	:1
Alzheimer’s disease	:1
Ambitious card	:1
Amenorrhoea	:1
Anodontia	:1
Antepartum haemorrhage	:1
Anterior compartment syndrome of the lower leg	:1
Anti-Hinduism	:1
Caño Delgadito orthohantavirus	:0
Cebine betaherpesvirus 1	:1
Cebocephaly	:1
Cecal bascule	:1
Cedar virus	:1
Ceduovirus	:1
Celebrity worship syndrome	:1
Celery mosaic virus	:1
Celestial event	:1
Celibacy syndrome	:1
Cell-mediated immunity	:1
Cell potency	:1
Cell sorting	:1
Cello scrotum	:1
Cellular angiofibroma	:1
Cellulite	:1
Celtic maze	:1
Cementicle	:1
Cemento-osseous dysplasia	:1
Cementoblastoma	:1
Cementoma	:1
Cenani–Lenz syndactylism	:1
Cengkok	:1
Censoring (statistics)	:1
Centipede bite	:1
Central centrifugal cicatricial alopecia	:1
Central cord syndrome	:1
Central core disease	:1
Central diabetes insipidus	:1
Central facial palsy	:1
Central giant-cell granuloma	:1
Central hypoventilation syndrome	:1
Central nervous system cavernous hemangioma	:1
Central nervous system cyst	:1
Central nervous system disease	:1
Central nervous system fatigue	:1
Central nervous system primitive neuroectodermal tumor	:1
Central nervous system viral disease	:1
Central neurocytoma	:1
Central neurogenic hyperventilation	:1
Central odontogenic fibroma	:1
Central ossifying fibroma	:1
Central pain syndrome	:1
Central pontine myelinolysis	:1
Central retinal artery occlusion	:1
Central retinal vein occlusion	:1
Central serous chorioretinopathy	:1
Central sleep apnea	:1
Central venous pressure	:1
Centrifugal abdominal lipodystrophy	:1
Centrilobular necrosis	:1
Centrofacial lentiginosis	:1
Centurion syndrome	:1
Cephalalgiaphobia	:1
Cephalic disorder	:1
Cephalic presentation	:1
Cephalohematoma	:1
Cephalopelvic disproportion	:1
Cercopithecine alphaherpesvirus 2	:1
Cercopithecine alphaherpesvirus 9	:1
Cercopithecine betaherpesvirus 5	:1
Cercopithecine gammaherpesvirus 14	:1
Cerebellar abiotrophy	:1
Cerebellar agenesis	:1
Cerebellar ataxia	:1
Cerebellar ataxia, neuropathy, vestibular areflexia syndrome	:1
Cerebellar cognitive affective syndrome	:1
Cerebellar degeneration	:1
Cerebellar hypoplasia	:1
Cerebellar stroke syndrome	:1
Cerebellopontine angle syndrome	:1
Cerebral achromatopsia	:1
Cerebral amyloid angiopathy	:1
Cerebral atherosclerosis	:1
Cerebral contusion	:1
Cerebral creatine deficiency	:1
Cerebral dysgenesis–neuropathy–ichthyosis–keratoderma syndrome	:1
Cerebral edema	:1
Cerebral folate deficiency	:1
Cerebral hypoxia	:1
Cerebral infarction	:1
Cerebral laceration	:1
Cerebral salt-wasting syndrome	:1
Cerebral softening	:1
Cerebral vasculitis	:1
Cerebritis	:1
Cerebroretinal microangiopathy with calcifications and cysts	:1
Cerebrospinal fluid leak	:1
Cerebrospinal fluid rhinorrhoea	:1
Cerebrotendineous xanthomatosis	:1
Cerebrovascular disease	:1
Cerium anomaly	:1
Cernunnos deficiency	:1
Ceruminous adenocarcinoma	:1
Ceruminous adenoma	:1
Cervical agenesis	:1
Cervical ectropion	:1
Cervical fracture	:1
Cervical intraepithelial neoplasia	:1
Cervical motion tenderness	:1
Cervical polyp	:1
Cervical pregnancy	:1
Cervical rib	:1
Cervical spinal stenosis	:1
Cervical spine disorder	:1
Cervical weakness	:1
Cervicitis	:1
Cervicocranial syndrome	:1
Cervicogenic headache	:1
Cervid alphaherpesvirus 1	:1
Cervid alphaherpesvirus 2	:1
Cervid alphaherpesvirus 3	:1
Cervidpoxvirus	:1
Cetacean morbillivirus	:1
Chaddock reflex	:1
Chafing (skin)	:1
Chain-of-responsibility pattern	:1
Chain shift	:1
Chain transfer	:1
Chalicosis	:1
Chamber pressure	:1
Chameleon oil pattern	:1
Chan rearrangement	:1
Chance fracture	:1
Chancre	:1
Chancroid	:1
Chandipura vesiculovirus	:1
Change blindness	:1
Change deafness	:1
Channel-iron deposits	:1
Channelopathy	:1
Chaos Days	:1
Chapare mammarenavirus	:1
Chaplygin problem	:1
Char syndrome	:1
Character amnesia	:1
Characteristic function (convex analysis)	:1
Characteristics of dyslexia	:1
Charcot's cholangitis triad	:1
