Boutonneuse fever	:1
Boutonniere deformity	:1
Bovine alphaherpesvirus 1	:0
Bovine alphaherpesvirus 2	:0
Bovine alphaherpesvirus 5	:0
Bovine coronavirus	:0
Bovine ephemeral fever	:0
Bovine foamy virus	:0
Bovine gammaherpesvirus 4	:0
Bovine gammaherpesvirus 6	:0
Bovine immunodeficiency virus	:0
Bovine leukemia virus	:0
Bovine malignant catarrhal fever	:1
Bovine papular stomatitis	:0
Bovine spongiform encephalopathy	:1
Bowed tendon	:0
Bowel-associated dermatosis–arthritis syndrome	:0
Bowel infarction	:1
Bowel obstruction	:1
Bowenoid papulosis	:1
Bowen–Conradi syndrome	:0
Bowé orthohantavirus	:0
Box (juggling)	:0
Boxer cardiomyopathy	:0
Boxwood blight	:0
Brachial plexus injury	:1
Brachioradial pruritus	:1
Brachycephaly	:1
Brachydactyly type D	:1
Brachymetatarsia	:1
Brachyptery	:0
Bracovirus	:0
Moiré pattern	:0
Molar pregnancy	:1
Molecular and epigenetic mechanisms of alcoholism	:0
Molien series	:0
Mondini dysplasia	:1
Money supply	:0
Mood disorder	:1
Moral agency	:0
Morphism of algebraic varieties	:0
Morquio syndrome	:1
Mortimer's disease	:0
Morton's neuroma	:0
Moscow theater hostage crisis	:0
Motivated reasoning	:0
Motor Neurone Disease	:0
Mount Minsi	:0
Mucoepidermoid carcinoma	:1
Multicentric reticulohistiocytosis	:1
Multichannel marketing	:0
Multiclass classification	:0
Multidrug-resistant tuberculosis	:1
Multidrug tolerance	:0
Multinucleate cell angiohistocytoma	:0
Multipath propagation	:0
Multiple System Atrophy	:0
Multiple cutaneous leiomyoma	:1
Multiple epiphyseal dysplasia	:1
Multiple myeloma	:1
Multiple rule-based problems	:0
Multiple sclerosis	:1
Multiprocessor scheduling	:0
Multisystem inflammatory syndrome in children	:1
Multithreading (computer architecture)	:0
Mumps	:1
Munchausen syndrome by proxy	:0
Murine polyomavirus	:0
Muscle imbalance	:1
Atrial myxoma	:0
Attitude polarization	:0
Waltman Walter syndrome	:1
Warfarin resistance	:1
Warthin's tumor	:0
Water memory	:0
Wavy steps and trails	:0
Weak solution	:0
Weakness	:0
Weill–Marchesani syndrome	:0
Weinreb ketone synthesis	:0
Weismann-Netter-Stuhl syndrome	:0
Wenker synthesis	:0
Western equine encephalitis virus	:0
Whipple's disease	:0
White root rot of rubber	:0
Whooping cough	:1
Widest path problem	:0
Willgerodt rearrangement	:0
Dynamic convex hull	:0
Dynamic hyperinflation	:0
Dynamic problem (algorithms)	:0
Dynamical friction	:0
Dyotropic reaction	:0
Dysacusis	:1
Dysaesthesia aethiopica	:0
Dysarthria	:1
Dysbaric osteonecrosis	:1
Dysbarism	:0
Dyschromatosis universalis hereditaria	:1
Dyschromia	:1
Dyschronometria	:0
Dysdiadochokinesia	:1
Dysembryoplastic neuroepithelial tumour	:1
Dysentery	:1
Dyserythropoiesis	:1
Dysesthesia	:1
Dysfibrinogenemia	:1
Dysgammaglobulinemia	:1
Dysgerminoma	:1
Dysgraphia	:1
Dyskinesia	:1
Dyslalia	:1
Dyslipidemia	:1
Dysmelia	:1
Dysmenorrhea	:1
Dysmetria	:1
Dysmorphic feature	:0
Dysorthography	:1
Dysosmia	:1
Dysostosis	:1
Dyspareunia	:0
Dysphagia	:1
Dysplastic nail	:1
Dysplastic nevus syndrome	:1
Dyssemia	:0
Dyssomnia	:1
Dystrophic calcification	:1
Dystrophic calcinosis cutis	:1
Dystrophinopathy	:1
Dysuria	:1
Déjà vu	:0
Déviation conjuguée	:0
E1cB-elimination reaction	:0
EEM syndrome	:1
EML4-ALK positive lung cancer	:1
EURion constellation	:0
Eagle syndrome	:1
Eales disease	:1
Ear pain	:1
Earl of Northumbria	:0
Early 2000s recession	:0
Early Paleo-Eskimo	:0
Early childhood caries	:1
Early myoclonic encephalopathy	:1
Early pregnancy bleeding	:1
Earnings surprise	:0
Earth pyramids of South Tyrol	:0
Earthquake light	:0
Ease (sewing)	:0
East Coast fever	:1
Far-sightedness	:1
Far East scarlet-like fever	:1
Farallon virus	:0
Farm to retail price spread	:0
Farmer's lung	:0
Fasciolopsiasis	:1
Fasciolosis	:1
Fast food in China	:0
Fat-finger error	:0
Fat necrosis	:0
Fatal exception error	:0
Fatal insomnia	:1
Fatty-acid metabolism disorder	:1
Fault-tolerant messaging	:0
Favus	:1
Fear of bees	:1
Fear of children	:0
Fear of needles	:1
Feather pecking	:0
Feather pillow dermatitis	:1
Febrile neutropenia	:1
Febrile neutrophilic dermatosis	:1
Febrile non-hemolytic transfusion reaction	:0
February 13, 1979 windstorm	:0
Fecal vomiting	:1
Fecalith	:1
Fechtner syndrome	:1
Feingold syndrome	:1
Chevron (aeronautics)	:0
Childhood rhabdomyosarcoma	:1
Cistern of great cerebral vein	:0
City of Wellington by-election, 1898	:0
Cretinism	:0
Criteria Pattern	:0
Crossing sequence (railways)	:0
Crypto-protestantism	:0
Cryptogenic disease	:1
Triatoma virus	:0
Tracheobronchopathia osteochondroplastica	:1
Tracheoinnominate fistula	:1
Traditional serrated adenoma	:1
Transient myeloproliferative disease	:1
Transmediastinal gunshot wound	:0
Transmissible gastroenteritis virus	:0
Transplant benefit	:0
Trapeziometacarpal osteoarthritis	:1
Trematodiases	:1
Trench nephritis	:1
Treponematosis	:1
Trichobacteriosis axillaris	:1
Trichodysplasia spinulosa	:1
Trichodysplasia spinulosa polyomavirus	:0
Tricho–rhino–phalangeal syndrome type 2	:0
Vaginal melanoma	:1
Vaginal trauma	:1
Van Den Bosch syndrome	:1
Variarterivirinae	:0
Varidnaviria	:0
Vasculitic neuropathy	:1
Vesicouterine fistula	:1
Warthin's tumor  Warthin's tumor  1	:0
Water intoxication  Water intoxication  1	:0
Western equine encephalitis virus  Western equine encephalitis virus  1	:0
Wheeze  Wheezing  1	:0
Whipple's disease  Whipple's disease  1	:0
Whipple's triad  Whipple's triad  1	:0
Wilson's disease  Wilson's disease  1	:0
Colon Cancer	:0
Colon cancer	:0
Massacred	:0
Renal cancer	:0
Renal disease	:0
Typhoid	:0
Masked mastoiditis	:0
Ailurophobia	:1
Ainhum	:1
Air crescent sign	:0
Air embolism	:1
Air lock	:0
Air sparging	:0
Air stagnation	:0
Airbag dermatitis	:1
Aircraft upset	:0
Airport malaria	:1
Airport problem	:0
Airsickness	:1
Airstrike	:0
Airway obstruction	:1
Airy zeta function	:0
Akabane orthobunyavirus	:0
Akabori amino-acid reaction	:0
Akanye	:0
Akinetic mutism	:1
Akinetopsia	:1
Aksharaabhyaasam	:0
Alabama rot	:0
Alacrima	:1
Ellis–van Creveld syndrome	:0
Emaciation	:0
Embryonal carcinoma	:1
Embryonal rhabdomyosarcoma	:1
Emery–Dreifuss muscular dystrophy	:0
Emigration from the United States	:0
Emphysema	:1
Empirical distribution function	:0
Enamel-renal syndrome	:1
Encopresis	:1
Endocardial fibroelastosis	:1
Endocarditis	:1
Endodermal sinus tumor	:1
Endolymphatic hydrops	:1
Endometrial cancer	:1
Endometriosis	:1
Endometritis	:1
Endophthalmitis	:1
Endoscopy	:0
Energy condition	:0
Enostosis	:1
Ensemble average (statistical mechanics)	:0
Enteric neuropathy	:1
Enteropathy-associated T-cell lymphoma	:1
Entire function	:0
Entropia (album)	:0
Enzymatic interesterification	:0
Enzyme catalysis	:0
Eosinophilic esophagitis	:1
Eosinophilic fasciitis	:1
Eosinophilic granulomatosis with polyangiitis	:1
Eparchaean Unconformity	:0
Ependymoma	:1
Epidermodysplasia verruciformis	:1
Epidermolysis bullosa simplex	:1
Epididymitis	:1
Epidural hematoma	:1
Epiglottitis	:1
Epileptic seizure	:0
Episodic ataxia	:1
Epithelioid hemangioendothelioma	:1
Epithelioid sarcoma	:1
Epithelioid trophoblastic tumour	:1
Epizootic Hemorrhagic Disease	:0
Epulis fissuratum	:1
Equity (finance)	:0
Erdheim–Chester disease	:0
Erdős–Burr conjecture	:0
Erdős–Faber–Lovász conjecture	:0
Ergophobia	:1
Ergotism	:1
Erosion corrosion of copper water tubes	:0
Erysipelas	:1
Erythema dyschromicum perstans	:1
Erythema toxicum neonatorum	:1
Erythroplakia	:1
Escherichia virus HK97	:0
Eschweiler–Clarke reaction	:0
Esophageal achalasia	:1
Esophageal atresia	:1
Esophageal cancer	:1
Esophageal spasm	:1
Esophageal varices	:1
Esophoria	:1
Essential thrombocythemia	:1
Essential tremor	:1
Esthesioneuroblastoma	:1
Esthiomene	:1
Estuarine acidification	:0
Euler's totient function	:0
Eumycetoma	:1
Eurotophobia	:1
Event-related potential	:0
Everglades virus	:0
Adaptation to global warming	:0
Add-on factor	:0
Adenosis	:0
Adroitness (personality trait)	:0
Bristleworm sting	:0
Harderoporphyria	:1
Heck's disease	:0
Hemoglobinuria	:1
Hygroscopy	:0
Hypogonadotropic hypogonadism	:1
Income segregation	:0
Infiltration analgesia	:0
Inventor's paradox	:0
Inverse psoriasis	:1
Leukemid	:1
Magnetic resonance imaging burn	:0
Mark Twain effect	:0
Metrorrhagia	:0
Migration museum	:0
Minamata disease	:1
Mucositis	:1
Necrospermia	:1
Networked feminism	:0
Nutrient sensing	:0
Orbital forcing	:0
Ossifying fibromyxoid tumour	:1
Overlap syndrome	:1
P1 phage	:0
Painful fat herniation	:0
Panophthalmitis	:1
Pigmented villonodular synovitis	:1
Pituitary apoplexy	:1
Portal hypertensive gastropathy	:1
Pospiviroidae	:0
Progressive nodular histiocytosis	:1
Protoparvovirus	:0
Puma lentivirus	:0
Quittor	:0
Referred pain	:0
Renal medullary fibroma	:1
Reverse echo	:0
S v Dlamini	:0
Sclerosing lymphangitis	:1
Shower-curtain effect	:0
Shwartzman phenomenon	:1
Skeletal eroding band	:0
Sun dogs	:0
Superficial granulomatous pyoderma	:1
Uterine cancer	:1
Winterbottom's sign	:0
Young–Madders syndrome	:0
Zosteriform speckled lentiginous nevus	:0
Hampton's line	:0
Hampton hump	:0
Hamster polyomavirus	:0
Hand-foot-genital syndrome	:1
Hand and foot deformity with flat facies	:1
Hand deformity	:1
Hand eczema	:1
Hand injury	:1
Hand of benediction	:1
Handigodu syndrome	:1
Hanging man (candlestick pattern)	:0
Hangman's fracture	:0
Hansen's problem	:0
Hantaviridae	:0
Hantavirus	:0
Hapalonychia	:1
Haphephobia	:0
Haploinsufficiency of A20	:1
Haploviricotina	:0
Hapnes Boman Skeie syndrome	:1
Hapunavirus	:0
Hard flaccid syndrome	:1
Hardcastle syndrome	:1
Harding ataxia	:1
Harish-Chandra's Ξ function	:0
Harlequin color change	:0
Harm avoidance	:0
Harmonic seventh chord	:0
Harpist's finger	:0
Harrison's groove	:0
Harry S. Truman's 1949 inaugural address	:0
Leather-hard	:0
Mac Callum's plaques	:0
Maximum time in grade	:0
Mediatisation	:0
Ornithine aminotransferase deficiency	:1
Partial equilibrium	:0
Perifollicular mucinosis	:1
Pitted keratolysis	:1
Rehabilitation in Parkinson's disease	:0
Signal (electrical engineering)	:0
Silhouette sign	:0
Stereoelectronic effect	:0
Tangential speech	:1
Trachonychia	:1
Windmill (juggling)	:0
XXYY syndrome	:1
Xenobiology	:0
Zero stroke	:0
Backpack palsy	:1
CARDICIS	:0
Largest empty rectangle	:0
Lichen verrucosus et reticularis	:1
Lilapsophobia	:0
Macrocheilia	:1
Measuring economic worth over time	:0
Needle ice	:0
Nephritic syndrome	:1
Nodular vasculitis	:1
Obstructive shock	:1
Old Country Rose	:0
Pachyostosis	:0
Paratyphoid fever	:1
Pat Rummerfield	:0
Photomagnetism	:0
Porencephaly	:1
Postmenopausal confusion	:1
Proboscivirus	:0
Proximal renal tubular acidosis	:1
Ringbone	:0
Sinus bradycardia	:1
Stilted speech	:1
Subadditive set function	:0
Syllabification	:0
Tarsal coalition	:1
Trigeminal trophic lesion	:0
Triple top and triple bottom	:0
Y and Z Holes	:0
Kanavel's cardinal signs	:0
Kandinsky–Clérambault syndrome	:0
Kappapapillomavirus	:0
Kappatorquevirus	:0
Kargil order of battle	:0
List of legendary creatures (J)	:0
List of one-hit wonders in the United States	:0
List of ordained Christian women	:0
List of paraphilias	:0
List of people with brain tumors	:0
List of periodontal diseases	:0
List of polysubstance combinations	:0
List of royal tours of Canada (18th–20th centuries)	:0
List of sections of Chester city walls and associated structures	:0
Hypomagnesemia	:0
Macroecology	:0
Medullary carcinoma of the breast	:0
Mittelschmerz	:0
Mmfbm	:0
Mooncalf	:1
Neck pain	:1
Negligent entrustment	:0
Neomodern	:0
Neutrino oscillation	:0
Nevus anemicus	:1
Nipple adenoma	:1
Oat mosaic virus	:0
Organic acidemia	:1
Papillomaviridae	:0
Paramyotonia congenita	:1
Photobleaching	:0
Primary central nervous system lymphoma	:1
Psychasthenia	:1
Queensland tick typhus	:1
Recurrent toxin-mediated perineal erythema	:0
Rice transitory yellowing virus	:0
Sacroiliitis	:1
Sialolithiasis	:1
Sickle-cell disease	:0
Spasm of accommodation	:1
Squamous-cell carcinoma	:0
Sylvanshine	:0
Temporal lobe necrosis	:1
Lyssavirus	:0
M90 (camouflage)	:0
Medical emergency	:0
Meningeal carcinomatosis	:0
Necrophobia	:0
Omphalocele	:1
Ophiasis	:1
Orchialgia	:0
Pea seed-borne mosaic virus	:0
Peanut mottle virus	:0
Police psychology	:0
Problem of points	:0
Rescue death	:0
Stable roommates problem	:0
Statis papillomatosis	:0
Tailor's bunion	:0
Urinary bladder disease	:1
Map matching	:0
Maple syrup event	:0
Maracuja mosaic virus	:0
March of the One Hundred Thousand	:0
Marcus Gunn phenomenon	:1
Marden–Walker syndrome	:0
Prasinovirus	:0
Prescription drug addiction	:0
Problematic social media use	:1
Progressive cardiac conduction defect	:0
Prospect Hill orthohantavirus	:0
Proteinopathy	:1
Prymnesiovirus	:0
Pseudomonas virus gh1	:0
Pseudomonas virus phi6	:0
Psimunavirus	:0
Psoriatic onychodystrophy	:1
Pterygium (eye)	:1
Mulpavirales	:0
Multi/minicore myopathy	:1
Multicentric carpotarsal osteolysis syndrome	:1
Multilocular cystic renal cell carcinoma	:1
Multinucleate cell angiohistiocytoma	:1
Multiple endocrine neoplasia type 2B	:1
Multisystemic smooth muscle dysfunction syndrome	:1
Munia coronavirus HKU13	:0
Mucinous carcinoma of the breast	:1
Mucopolysaccharidosis type I	:1
Murid betaherpesvirus 1	:0
Murid betaherpesvirus 2	:0
Murid betaherpesvirus 3	:0
Murid betaherpesvirus 8	:0
Murid gammaherpesvirus 4	:0
Murid gammaherpesvirus 68	:0
Murid gammaherpesvirus 7	:0
Murphy's triad	:0
Musicogenic epilepsy	:1
Mustelid gammaherpesvirus 1	:0
Mycobacterium virus D29	:0
Mycobacterium virus Jeffabunny	:0
Mycobacterium virus L5	:0
Mycobacterium virus Packman	:0
Myodes coronavirus 2JL14	:0
Myotacovirus	:0
Myxofibrosarcoma	:1
Northern corn leaf blight	:0
Norzivirales	:0
Nucleocytoviricota	:0
Numerophobia	:1
Nyctacovirus	:0
Nyctalus velutinus alphacoronavirus SC-2013	:0
OHVIRA	:1
ONCOS-102	:0
Tequatrovirus	:0
Tequintavirus	:0
Terrorism in Sudan	:0
Terry Thomas sign	:0
Teseptimavirus	:0
Tevenvirinae	:0
Thalidomide scandal	:1
Pel–Ebstein fever	:0
Pendular nystagmus	:1
Penile injury	:1
Pentasomy X	:1
Perennial ryegrass staggers	:0
Periapical periodontitis	:1
Perimyositis	:1
Peritoneal carcinomatosis	:1
Peritoneal inclusion cyst	:1
Permanent junctional reciprocating tachycardia	:1
Zindervirus	:0
Wandering atrial pacemaker	:1
War in North-West Pakistan order of battle	:0
Warsaw breakage syndrome	:1
Wartenberg's syndrome	:0
Saint Louis encephalitis  Saint Louis encephalitis  1	:0
Tooth ankylosis	:1
Trichodysplasia spinulosa  Trichodysplasia spinulosa  1	:0
Trigger finger  Trigger finger  1	:0
Trimalleolar fracture    1	:0
Tuberous sclerosis  Complex  1	:0
Tuberous sclerosis  Tuberous sclerosis  1	:0
Type 3 diabetes  Type 3 diabetes  1	:0
Type II hypersensitivity  Type II hypersensitivity  1	:0
Tyrosinemia type II  Tyrosinemia type II  1	:0
Bronchial pneumonia	:0
Overdose	:0
Pigmented dermatofibroma	:0
Infinite bobs	:0
(von Zumbusch) acute generalized pustular psoriasis	:1
1,2-rearrangement	:0
1,3-Dipolar cycloaddition	:0
1-center problem	:0
100 prisoners problem	:0
10 in/40 Type 41 naval gun	:0
12:05	:0
13q deletion syndrome	:1
17q21.31 microdeletion syndrome	:0
1858 Bradford sweets poisoning	:0
1888 eruption of Mount Bandai	:0
1904 Pictorial 4d Lake Taupo invert	:0
1984 Rajneeshee bioterror attack	:0
1999 Myanmar Embassy siege	:0
2-Hydroxyglutaric aciduria	:1
2012 Kermadec Islands eruption	:0
2013 Swansea measles epidemic	:0
2014–2015 eruption of Bárðarbunga	:0
2015 Texas pool party incident	:0
Aircraft hijacking	:0
Airsacculitis	:1
Akahoya eruption	:0
Akathisia	:1
Al-Raqad syndrome	:1
Alagille syndrome	:1
Alastrim	:1
Alay	:0
Albert Touraine	:0
Albinism in humans	:1
Alcoholism	:1
Aldol condensation	:0
Alexander disease	:1
Alexandre Goulart	:0
Alexithymia	:1
Alezzandrini syndrome	:1
Aliasing	:0
Alice in Wonderland syndrome	:1
All You Need Is Blood	:0
Asbestosis	:1
Ascending cholangitis	:1
Ascites	:0
Asexuality	:0
Ashi-magari	:0
Asian Dust	:0
Asparagus virus 1	:0
Asperger syndrome	:1
Aspergillosis	:1
Asplenia	:1
Assassinated	:0
Assassination of Mahatma Gandhi	:0
Assassination of Martin Luther King, Jr.	:0
Assassination of Martin Luther King Jr.	:0
Asthenopia	:0
Asthma	:1
Astigmatism (eye)	:0
Astrocytoma	:1
Asystole	:1
Atan2	:0
Ataxia–telangiectasia	:0
Atelectasis	:1
Athabasca oil sands	:0
Athetoid cerebral palsy	:1
Atlanta race riot	:0
Atomic orbital	:0
Atopic dermatitis	:1
Atopy	:1
Atrial fibrillation	:1
Atrial septal defect	:1
Attention deficit hyperactivity disorder	:1
Attenuated familial adenomatous polyposis	:1
Audio signal processing	:0
Australian bat lyssavirus	:0
Australian gold rushes	:0
Autism	:1
Autism spectrum	:1
Autocorrection	:0
Autoimmune lymphoproliferative syndrome	:1
Autoimmune polyendocrine syndrome	:1
Autoinflation	:0
Automatism (medicine)	:0
Autonoetic consciousness	:0
Autonomic dysreflexia	:1
Autonomic neuropathy	:1
Autosomal dominant multiple pterygium syndrome	:1
Autosomal dominant nocturnal frontal lobe epilepsy	:1
Autosomal dominant polycystic kidney disease	:1
Autosomal dominant retinal vasculopathy with cerebral leukodystrophy	:0
Autosomal recessive cerebellar ataxia type 1	:1
Avellis syndrome	:1
Aviation accidents and incidents	:0
Avulsion fracture	:1
Axenfeld syndrome	:0
Axenfeld–Rieger syndrome	:0
Axial osteomalacia	:1
Axillary nerve dysfunction	:1
Axillary nerve palsy	:1
Ayazi syndrome	:1
B-cell prolymphocytic leukemia	:1
B-spline	:0
BE (Pain of Salvation album)	:0
BPP (complexity)	:0
BQP	:0
BRCA mutation	:0
Babesiosis	:1
Bacillary dysentery	:1
Back strain	:1
Backlash (sociology)	:0
Bacteremia	:0
Bacteriuria	:1
Baden 9 Kreuzer error	:0
Baeyer–Villiger oxidation	:0
Baggage allowance	:0
2010 Cameroon Aero Service CASA C-212 Aviocar crash	:0
Discrete papular lichen myxedematosus	:1
Disjunctive cognition	:0
Dislocated shoulder	:1
Disorders of sex development	:1
Dispersion (optics)	:0
Display lag	:0
Dissecting cellulitis of the scalp	:1
Disseminated intravascular coagulation	:1
Disseminated superficial actinic porokeratosis	:1
Dissociative identity disorder	:1
Distal myopathy	:1
Divergence (statistics)	:0
Diversity in librarianship	:0
Diving disorders	:1
Diving medicine	:0
Dizziness	:1
Dog-leg gearbox	:0
Dog bite	:0
Dolichonychia	:1
Domestic energy consumption	:0
Domestic violence	:0
Domestic violence in Saudi Arabia	:0
Dornier-Zeppelin D.I	:0
Double inlet left ventricle	:1
Double outlet right ventricle	:1
Doubling the cube	:0
Dracunculiasis	:1
Drama theory	:0
Driver deaths in motorsport	:0
Driving phobia	:1
Dromomania	:0
Drone (music)	:0
Drug-eluting stent	:0
Drug-induced lupus erythematosus	:1
Drug-induced pseudolymphoma	:1
Drusen	:1
Dry eye syndrome	:1
Dryness (medical)	:0
Duane syndrome	:1
Duchenne muscular dystrophy	:1
Duel	:0
Duodenal atresia	:1
Duodenal lymphocytosis	:1
Dupuytren's contracture	:0
Dust storm	:0
Dwarfism	:0
Dysautonomia	:1
Dyscalculia	:1
Dyschromatosis symmetrica hereditaria	:1
Dysgeusia	:1
Dyshidrosis	:1
Dyskeratosis congenita	:1
Dyslexia	:1
Dysmorphopsia	:1
Dysphagia lusoria	:1
Dysphoric milk ejection reflex	:1
Dysplastic nevus	:1
Dyspnoea	:0
Dyssynergia	:1
Dysthymia	:1
Dystonia	:1
Aluminium toxicity in dialysis patients	:0
Alzheimer's Disease	:0
Alzheimer’s disease	:0
Ambitious card	:0
Amenorrhoea	:0
Anodontia	:1
Antepartum haemorrhage	:0
Anterior compartment syndrome of the lower leg	:0
Anti-Hinduism	:0
Caño Delgadito orthohantavirus	:0
Cebine betaherpesvirus 1	:0
Cebocephaly	:1
Cecal bascule	:0
Cedar virus	:0
Ceduovirus	:0
Celebrity worship syndrome	:0
Celery mosaic virus	:0
Celestial event	:0
Celibacy syndrome	:1
Cell-mediated immunity	:0
Cell potency	:0
Cell sorting	:0
Cello scrotum	:0
Cellular angiofibroma	:1
Cellulite	:0
Celtic maze	:0
Cementicle	:1
Cemento-osseous dysplasia	:1
Cementoblastoma	:1
Cementoma	:1
Cenani–Lenz syndactylism	:0
Cengkok	:0
Censoring (statistics)	:0
Centipede bite	:0
Central centrifugal cicatricial alopecia	:1
Central cord syndrome	:1
Central core disease	:1
Central diabetes insipidus	:1
Central facial palsy	:1
Central giant-cell granuloma	:1
Central hypoventilation syndrome	:1
Central nervous system cavernous hemangioma	:1
Central nervous system cyst	:1
Central nervous system disease	:1
Central nervous system fatigue	:1
Central nervous system primitive neuroectodermal tumor	:1
Central nervous system viral disease	:1
Central neurocytoma	:1
Central neurogenic hyperventilation	:0
Central odontogenic fibroma	:1
Central ossifying fibroma	:1
Central pain syndrome	:0
Central pontine myelinolysis	:1
Central retinal artery occlusion	:1
Central retinal vein occlusion	:1
Central serous chorioretinopathy	:1
Central sleep apnea	:1
Central venous pressure	:0
Centrifugal abdominal lipodystrophy	:1
Centrilobular necrosis	:1
Centrofacial lentiginosis	:1
Centurion syndrome	:1
Cephalalgiaphobia	:1
Cephalic disorder	:1
Cephalic presentation	:0
Cephalohematoma	:1
Cephalopelvic disproportion	:1
Cercopithecine alphaherpesvirus 2	:0
Cercopithecine alphaherpesvirus 9	:0
Cercopithecine betaherpesvirus 5	:0
Cercopithecine gammaherpesvirus 14	:0
Cerebellar abiotrophy	:1
Cerebellar agenesis	:1
Cerebellar ataxia	:1
Cerebellar ataxia, neuropathy, vestibular areflexia syndrome	:0
Cerebellar cognitive affective syndrome	:1
Cerebellar degeneration	:1
Cerebellar hypoplasia	:1
Cerebellar stroke syndrome	:1
Cerebellopontine angle syndrome	:1
Cerebral achromatopsia	:1
Cerebral amyloid angiopathy	:1
Cerebral atherosclerosis	:1
Cerebral contusion	:1
Cerebral creatine deficiency	:1
Cerebral dysgenesis–neuropathy–ichthyosis–keratoderma syndrome	:0
Cerebral edema	:1
Cerebral folate deficiency	:1
Cerebral hypoxia	:0
Cerebral infarction	:1
Cerebral laceration	:1
Cerebral salt-wasting syndrome	:1
Cerebral softening	:1
Cerebral vasculitis	:1
Cerebritis	:1
Cerebroretinal microangiopathy with calcifications and cysts	:1
Cerebrospinal fluid leak	:0
Cerebrospinal fluid rhinorrhoea	:0
Cerebrotendineous xanthomatosis	:1
Cerebrovascular disease	:1
Cerium anomaly	:0
Cernunnos deficiency	:1
Ceruminous adenocarcinoma	:1
Ceruminous adenoma	:1
Cervical agenesis	:1
Cervical ectropion	:1
Cervical fracture	:1
Cervical intraepithelial neoplasia	:1
Cervical motion tenderness	:0
Cervical polyp	:1
Cervical pregnancy	:1
Cervical rib	:1
Cervical spinal stenosis	:1
Cervical spine disorder	:1
Cervical weakness	:1
Cervicitis	:1
Cervicocranial syndrome	:1
Cervicogenic headache	:1
Cervid alphaherpesvirus 1	:0
Cervid alphaherpesvirus 2	:0
Cervid alphaherpesvirus 3	:0
Cervidpoxvirus	:0
Cetacean morbillivirus	:0
Chaddock reflex	:1
Chafing (skin)	:0
Chain-of-responsibility pattern	:0
Chain shift	:0
Chain transfer	:0
Chalicosis	:1
Chamber pressure	:0
Chameleon oil pattern	:0
Chan rearrangement	:0
Chance fracture	:1
Chancre	:1
Chancroid	:1
Chandipura vesiculovirus	:0
Change blindness	:0
Change deafness	:0
Channel-iron deposits	:0
Channelopathy	:1
Chaos Days	:0
Chapare mammarenavirus	:0
Chaplygin problem	:0
Char syndrome	:1
Character amnesia	:1
Characteristic function (convex analysis)	:0
Characteristics of dyslexia	:0
Charcot's cholangitis triad	:0
