Botryomycosis	:1
Botryosphaeria_corticola	:0
Bottle-shock	:0
Bottleneck_(engineering)	:0
Bottleneck_traveling_salesman_problem	:0
Bouchard's_nodes	:0
Bouffee_delirante	:0
Bounded_mean_oscillation	:0
Bourbon_virus	:0
Boutonneuse_fever	:1
Boutonniere_deformity	:1
Bovine_alphaherpesvirus_1	:0
Bovine_alphaherpesvirus_2	:0
Bovine_alphaherpesvirus_5	:0
Bovine_coronavirus	:0
Bovine_ephemeral_fever	:0
Bovine_foamy_virus	:0
Bovine_gammaherpesvirus_4	:0
Bovine_gammaherpesvirus_6	:0
Bovine_immunodeficiency_virus	:0
Bovine_leukemia_virus	:0
Bovine_malignant_catarrhal_fever	:1
Bovine_papular_stomatitis	:0
Bovine_spongiform_encephalopathy	:1
Bowed_tendon	:0
Bowel-associated_dermatosis?arthritis_syndrome	:0
Bowel_infarction	:1
Bowel_obstruction	:1
Bowenoid_papulosis	:1
Bowen?Conradi_syndrome	:0
Bowe_orthohantavirus	:0
Box_(juggling)	:0
Boxer_cardiomyopathy	:0
Boxwood_blight	:0
Brachial_plexus_injury	:1
Brachioradial_pruritus	:1
Brachycephaly	:1
Brachydactyly_type_D	:1
Brachymetatarsia	:1
Brachyptery	:0
Bracovirus	:0
Moire_pattern	:0
Molar_pregnancy	:1
Molecular_and_epigenetic_mechanisms_of_alcoholism	:0
Molien_series	:0
Mondini_dysplasia	:1
Money_supply	:0
Mood_disorder	:1
Moral_agency	:0
Morphism_of_algebraic_varieties	:0
Morquio_syndrome	:1
Mortimer's_disease	:0
Morton's_neuroma	:0
Moscow_theater_hostage_crisis	:0
Motivated_reasoning	:0
Motor_Neurone_Disease	:0
Mount_Minsi	:0
Mucoepidermoid_carcinoma	:1
Multicentric_reticulohistiocytosis	:1
Multichannel_marketing	:0
Multiclass_classification	:0
Multidrug-resistant_tuberculosis	:1
Multidrug_tolerance	:0
Multinucleate_cell_angiohistocytoma	:0
Multipath_propagation	:0
Multiple_System_Atrophy	:0
Multiple_cutaneous_leiomyoma	:1
Multiple_epiphyseal_dysplasia	:1
Multiple_myeloma	:1
Multiple_rule-based_problems	:0
Multiple_sclerosis	:1
Multiprocessor_scheduling	:0
Multisystem_inflammatory_syndrome_in_children	:1
Multithreading_(computer_architecture)	:0
Mumps	:1
Munchausen_syndrome_by_proxy	:0
Murine_polyomavirus	:0
Muscle_imbalance	:1
Atrial_myxoma	:0
Attitude_polarization	:0
Waltman_Walter_syndrome	:1
Warfarin_resistance	:1
Warthin's_tumor	:0
Water_memory	:0
Wavy_steps_and_trails	:0
Weak_solution	:0
Weakness	:0
Weill?Marchesani_syndrome	:0
Weinreb_ketone_synthesis	:0
Weismann-Netter-Stuhl_syndrome	:0
Wenker_synthesis	:0
Western_equine_encephalitis_virus	:0
Whipple's_disease	:0
White_root_rot_of_rubber	:0
Whooping_cough	:1
Widest_path_problem	:0
Willgerodt_rearrangement	:0
Dynamic_convex_hull	:0
Dynamic_hyperinflation	:0
Dynamic_problem_(algorithms)	:0
Dynamical_friction	:0
Dyotropic_reaction	:0
Dysacusis	:1
Dysaesthesia_aethiopica	:0
Dysarthria	:1
Dysbaric_osteonecrosis	:1
Dysbarism	:0
Dyschromatosis_universalis_hereditaria	:1
Dyschromia	:1
Dyschronometria	:0
Dysdiadochokinesia	:1
Dysembryoplastic_neuroepithelial_tumour	:1
Dysentery	:1
Dyserythropoiesis	:1
Dysesthesia	:1
Dysfibrinogenemia	:1
Dysgammaglobulinemia	:1
Dysgerminoma	:1
Dysgraphia	:1
Dyskinesia	:1
Dyslalia	:1
Dyslipidemia	:1
Dysmelia	:1
Dysmenorrhea	:1
Dysmetria	:1
Dysmorphic_feature	:0
Dysorthography	:1
Dysosmia	:1
Dysostosis	:1
Dyspareunia	:0
Dysphagia	:1
Dysplastic_nail	:1
Dysplastic_nevus_syndrome	:1
Dyssemia	:0
Dyssomnia	:1
Dystrophic_calcification	:1
Dystrophic_calcinosis_cutis	:1
Dystrophinopathy	:1
Dysuria	:1
Deja_vu	:0
Deviation_conjuguee	:0
E1cB-elimination_reaction	:0
EEM_syndrome	:1
EML4-ALK_positive_lung_cancer	:1
EURion_constellation	:0
Eagle_syndrome	:1
Eales_disease	:1
Ear_pain	:1
Earl_of_Northumbria	:0
Early_2000s_recession	:0
Early_Paleo-Eskimo	:0
Early_childhood_caries	:1
Early_myoclonic_encephalopathy	:1
Early_pregnancy_bleeding	:1
Earnings_surprise	:0
Earth_pyramids_of_South_Tyrol	:0
Earthquake_light	:0
Ease_(sewing)	:0
East_Coast_fever	:1
Far-sightedness	:1
Far_East_scarlet-like_fever	:1
Farallon_virus	:0
Farm_to_retail_price_spread	:0
Farmer's_lung	:0
Fasciolopsiasis	:1
Fasciolosis	:1
Fast_food_in_China	:0
Fat-finger_error	:0
Fat_necrosis	:0
Fatal_exception_error	:0
Fatal_insomnia	:1
Fatty-acid_metabolism_disorder	:1
Fault-tolerant_messaging	:0
Favus	:1
Fear_of_bees	:1
Fear_of_children	:0
Fear_of_needles	:1
Feather_pecking	:0
Feather_pillow_dermatitis	:1
Febrile_neutropenia	:1
Febrile_neutrophilic_dermatosis	:1
Febrile_non-hemolytic_transfusion_reaction	:0
February_13,_1979_windstorm	:0
Fecal_vomiting	:1
Fecalith	:1
Fechtner_syndrome	:1
Feingold_syndrome	:1
Chevron_(aeronautics)	:0
Childhood_rhabdomyosarcoma	:1
Cistern_of_great_cerebral_vein	:0
City_of_Wellington_by-election,_1898	:0
Cretinism	:0
Criteria_Pattern	:0
Crossing_sequence_(railways)	:0
Crypto-protestantism	:0
Cryptogenic_disease	:1
Triatoma_virus	:0
Tracheobronchopathia_osteochondroplastica	:1
Tracheoinnominate_fistula	:1
Traditional_serrated_adenoma	:1
Transient_myeloproliferative_disease	:1
Transmediastinal_gunshot_wound	:0
Transmissible_gastroenteritis_virus	:0
Transplant_benefit	:0
Trapeziometacarpal_osteoarthritis	:1
Trematodiases	:1
Trench_nephritis	:1
Treponematosis	:1
Trichobacteriosis_axillaris	:1
Trichodysplasia_spinulosa	:1
Trichodysplasia_spinulosa_polyomavirus	:0
Tricho?rhino?phalangeal_syndrome_type_2	:0
Vaginal_melanoma	:1
Vaginal_trauma	:1
Van_Den_Bosch_syndrome	:1
Variarterivirinae	:0
Varidnaviria	:0
Vasculitic_neuropathy	:1
Vesicouterine_fistula	:1
Colon_Cancer	:0
Colon_cancer	:0
Massacred	:0
Renal_cancer	:0
Renal_disease	:0
Typhoid	:0
Ailurophobia	:1
Ainhum	:1
Air_crescent_sign	:0
Air_embolism	:1
Air_lock	:0
Air_sparging	:0
Air_stagnation	:0
Airbag_dermatitis	:1
Aircraft_upset	:0
Airport_malaria	:1
Airport_problem	:0
Airsickness	:1
Airstrike	:0
Airway_obstruction	:1
Airy_zeta_function	:0
Akabane_orthobunyavirus	:0
Akabori_amino-acid_reaction	:0
Akanye	:0
Akinetic_mutism	:1
Akinetopsia	:1
Aksharaabhyaasam	:0
Alabama_rot	:0
Alacrima	:1
Ellis?van_Creveld_syndrome	:0
Emaciation	:0
Embryonal_carcinoma	:1
Embryonal_rhabdomyosarcoma	:1
Emery?Dreifuss_muscular_dystrophy	:0
Emigration_from_the_United_States	:0
Emphysema	:1
Empirical_distribution_function	:0
Enamel-renal_syndrome	:1
Encopresis	:1
Endocardial_fibroelastosis	:1
Endocarditis	:1
Endodermal_sinus_tumor	:1
Endolymphatic_hydrops	:1
Endometrial_cancer	:1
Endometriosis	:1
Endometritis	:1
Endophthalmitis	:1
Endoscopy	:0
Energy_condition	:0
Enostosis	:1
Ensemble_average_(statistical_mechanics)	:0
Enteric_neuropathy	:1
Enteropathy-associated_T-cell_lymphoma	:1
Entire_function	:0
Entropia_(album)	:0
Enzymatic_interesterification	:0
Enzyme_catalysis	:0
Eosinophilic_esophagitis	:1
Eosinophilic_fasciitis	:1
Eosinophilic_granulomatosis_with_polyangiitis	:1
Eparchaean_Unconformity	:0
Ependymoma	:1
Epidermodysplasia_verruciformis	:1
Epidermolysis_bullosa_simplex	:1
Epididymitis	:1
Epidural_hematoma	:1
Epiglottitis	:1
Epileptic_seizure	:0
Episodic_ataxia	:1
Epithelioid_hemangioendothelioma	:1
Epithelioid_sarcoma	:1
Epithelioid_trophoblastic_tumour	:1
Epizootic_Hemorrhagic_Disease	:0
Epulis_fissuratum	:1
Equity_(finance)	:0
Erdheim?Chester_disease	:0
Erd?s?Burr_conjecture	:0
Erd?s?Faber?Lovasz_conjecture	:0
Ergophobia	:1
Ergotism	:1
Erosion_corrosion_of_copper_water_tubes	:0
Erysipelas	:1
Erythema_dyschromicum_perstans	:1
Erythema_toxicum_neonatorum	:1
Erythroplakia	:1
Escherichia_virus_HK97	:0
Eschweiler?Clarke_reaction	:0
Esophageal_achalasia	:1
Esophageal_atresia	:1
Esophageal_cancer	:1
Esophageal_spasm	:1
Esophageal_varices	:1
Esophoria	:1
Essential_thrombocythemia	:1
Essential_tremor	:1
Esthesioneuroblastoma	:1
Esthiomene	:1
Estuarine_acidification	:0
Euler's_totient_function	:0
Eumycetoma	:1
Eurotophobia	:1
Event-related_potential	:0
Everglades_virus	:0
Adaptation_to_global_warming	:0
Add-on_factor	:0
Adenosis	:0
Adroitness_(personality_trait)	:0
Bristleworm_sting	:0
Harderoporphyria	:1
Heck's_disease	:0
Hemoglobinuria	:1
Hygroscopy	:0
Hypogonadotropic_hypogonadism	:1
Income_segregation	:0
Infiltration_analgesia	:0
Inventor's_paradox	:0
Inverse_psoriasis	:1
Leukemid	:1
Magnetic_resonance_imaging_burn	:0
Mark_Twain_effect	:0
Metrorrhagia	:0
Migration_museum	:0
Minamata_disease	:1
Mucositis	:1
Necrospermia	:1
Networked_feminism	:0
Nutrient_sensing	:0
Orbital_forcing	:0
Ossifying_fibromyxoid_tumour	:1
Overlap_syndrome	:1
P1_phage	:0
Painful_fat_herniation	:0
Panophthalmitis	:1
Pigmented_villonodular_synovitis	:1
Pituitary_apoplexy	:1
Portal_hypertensive_gastropathy	:1
Pospiviroidae	:0
Progressive_nodular_histiocytosis	:1
Protoparvovirus	:0
Puma_lentivirus	:0
Quittor	:0
Referred_pain	:0
Renal_medullary_fibroma	:1
Reverse_echo	:0
S_v_Dlamini	:0
Sclerosing_lymphangitis	:1
Shower-curtain_effect	:0
Shwartzman_phenomenon	:1
Skeletal_eroding_band	:0
Sun_dogs	:0
Superficial_granulomatous_pyoderma	:1
Uterine_cancer	:1
Winterbottom's_sign	:0
Young?Madders_syndrome	:0
Zosteriform_speckled_lentiginous_nevus	:0
Hampton's_line	:0
Hampton_hump	:0
Hamster_polyomavirus	:0
Hand-foot-genital_syndrome	:1
Hand_and_foot_deformity_with_flat_facies	:1
Hand_deformity	:1
Hand_eczema	:1
Hand_injury	:1
Hand_of_benediction	:1
Handigodu_syndrome	:1
Hanging_man_(candlestick_pattern)	:0
Hangman's_fracture	:0
Hansen's_problem	:0
Hantaviridae	:0
Hantavirus	:0
Hapalonychia	:1
Haphephobia	:0
Haploinsufficiency_of_A20	:1
Haploviricotina	:0
Hapnes_Boman_Skeie_syndrome	:1
Hapunavirus	:0
Hard_flaccid_syndrome	:1
Hardcastle_syndrome	:1
Harding_ataxia	:1
Harish-Chandra's_Ξ_function	:0
Harlequin_color_change	:0
Harm_avoidance	:0
Harmonic_seventh_chord	:0
Harpist's_finger	:0
Harrison's_groove	:0
Harry_S._Truman's_1949_inaugural_address	:0
Leather-hard	:0
Mac_Callum's_plaques	:0
Maximum_time_in_grade	:0
Mediatisation	:0
Ornithine_aminotransferase_deficiency	:1
Partial_equilibrium	:0
Perifollicular_mucinosis	:1
Pitted_keratolysis	:1
Rehabilitation_in_Parkinson's_disease	:0
Signal_(electrical_engineering)	:0
Silhouette_sign	:0
Stereoelectronic_effect	:0
Tangential_speech	:1
Trachonychia	:1
Windmill_(juggling)	:0
XXYY_syndrome	:1
Xenobiology	:0
Zero_stroke	:0
Backpack_palsy	:1
Largest_empty_rectangle	:0
Lichen_verrucosus_et_reticularis	:1
Lilapsophobia	:0
Macrocheilia	:1
Measuring_economic_worth_over_time	:0
Needle_ice	:0
Nephritic_syndrome	:1
Nodular_vasculitis	:1
Obstructive_shock	:1
Old_Country_Rose	:0
Pachyostosis	:0
Paratyphoid_fever	:1
Pat_Rummerfield	:0
Photomagnetism	:0
Porencephaly	:1
Postmenopausal_confusion	:1
Proboscivirus	:0
Proximal_renal_tubular_acidosis	:1
Ringbone	:0
Sinus_bradycardia	:1
Stilted_speech	:1
Subadditive_set_function	:0
Syllabification	:0
Tarsal_coalition	:1
Trigeminal_trophic_lesion	:0
Triple_top_and_triple_bottom	:0
Y_and_Z_Holes	:0
Kanavel's_cardinal_signs	:0
Kandinsky?Clerambault_syndrome	:0
Kappapapillomavirus	:0
Kappatorquevirus	:0
Kargil_order_of_battle	:0
List_of_legendary_creatures_(J)	:0
List_of_one-hit_wonders_in_the_United_States	:0
List_of_ordained_Christian_women	:0
List_of_paraphilias	:0
List_of_people_with_brain_tumors	:0
List_of_periodontal_diseases	:0
List_of_polysubstance_combinations	:0
List_of_royal_tours_of_Canada_(18th?20th_centuries)	:0
List_of_sections_of_Chester_city_walls_and_associated_structures	:0
Hypomagnesemia	:0
Macroecology	:0
Medullary_carcinoma_of_the_breast	:0
Mittelschmerz	:0
Mmfbm	:0
Mooncalf	:1
Neck_pain	:1
Negligent_entrustment	:0
Neomodern	:0
Neutrino_oscillation	:0
Nevus_anemicus	:1
Nipple_adenoma	:1
Oat_mosaic_virus	:0
Organic_acidemia	:1
Papillomaviridae	:0
Paramyotonia_congenita	:1
Photobleaching	:0
Primary_central_nervous_system_lymphoma	:1
Psychasthenia	:1
Queensland_tick_typhus	:1
Recurrent_toxin-mediated_perineal_erythema	:0
Rice_transitory_yellowing_virus	:0
Sacroiliitis	:1
Sialolithiasis	:1
Sickle-cell_disease	:0
Spasm_of_accommodation	:1
Squamous-cell_carcinoma	:0
Sylvanshine	:0
Temporal_lobe_necrosis	:1
Lyssavirus	:0
M90_(camouflage)	:0
Medical_emergency	:0
Meningeal_carcinomatosis	:0
Necrophobia	:0
Omphalocele	:1
Ophiasis	:1
Orchialgia	:0
Pea_seed-borne_mosaic_virus	:0
Peanut_mottle_virus	:0
Police_psychology	:0
Problem_of_points	:0
Rescue_death	:0
Stable_roommates_problem	:0
Statis_papillomatosis	:0
Tailor's_bunion	:0
Urinary_bladder_disease	:1
Map_matching	:0
Maple_syrup_event	:0
Maracuja_mosaic_virus	:0
March_of_the_One_Hundred_Thousand	:0
Marcus_Gunn_phenomenon	:1
Marden?Walker_syndrome	:0
Prasinovirus	:0
Prescription_drug_addiction	:0
Problematic_social_media_use	:1
Progressive_cardiac_conduction_defect	:0
Prospect_Hill_orthohantavirus	:0
Proteinopathy	:1
Prymnesiovirus	:0
Pseudomonas_virus_gh1	:0
Pseudomonas_virus_phi6	:0
Psimunavirus	:0
Psoriatic_onychodystrophy	:1
Pterygium_(eye)	:1
Mulpavirales	:0
Multi/minicore_myopathy	:1
Multicentric_carpotarsal_osteolysis_syndrome	:1
Multilocular_cystic_renal_cell_carcinoma	:1
Multinucleate_cell_angiohistiocytoma	:1
Multiple_endocrine_neoplasia_type_2B	:1
Multisystemic_smooth_muscle_dysfunction_syndrome	:1
Munia_coronavirus_HKU13	:0
Mucinous_carcinoma_of_the_breast	:1
Mucopolysaccharidosis_type_I	:1
Murid_betaherpesvirus_1	:0
Murid_betaherpesvirus_2	:0
Murid_betaherpesvirus_3	:0
Murid_betaherpesvirus_8	:0
Murid_gammaherpesvirus_4	:0
Murid_gammaherpesvirus_68	:0
Murid_gammaherpesvirus_7	:0
Murphy's_triad	:0
Musicogenic_epilepsy	:1
Mustelid_gammaherpesvirus_1	:0
Mycobacterium_virus_D29	:0
Mycobacterium_virus_Jeffabunny	:0
Mycobacterium_virus_L5	:0
Mycobacterium_virus_Packman	:0
Myodes_coronavirus_2JL14	:0
Myotacovirus	:0
Myxofibrosarcoma	:1
Northern_corn_leaf_blight	:0
Norzivirales	:0
Nucleocytoviricota	:0
Numerophobia	:1
Nyctacovirus	:0
Nyctalus_velutinus_alphacoronavirus_SC-2013	:0
OHVIRA	:1
ONCOS-102	:0
Tequatrovirus	:0
Tequintavirus	:0
Terrorism_in_Sudan	:0
Terry_Thomas_sign	:0
Teseptimavirus	:0
Tevenvirinae	:0
Thalidomide_scandal	:1
Pel?Ebstein_fever	:0
Pendular_nystagmus	:1
Penile_injury	:1
Pentasomy_X	:1
Perennial_ryegrass_staggers	:0
Periapical_periodontitis	:1
Perimyositis	:1
Peritoneal_carcinomatosis	:1
Peritoneal_inclusion_cyst	:1
Permanent_junctional_reciprocating_tachycardia	:1
Zindervirus	:0
Wandering_atrial_pacemaker	:1
War_in_North-West_Pakistan_order_of_battle	:0
Warsaw_breakage_syndrome	:1
Wartenberg's_syndrome	:0
Tooth_ankylosis	:1
Bronchial_pneumonia	:0
Overdose	:0
Pigmented_dermatofibroma	:0
(von_Zumbusch)_acute_generalized_pustular_psoriasis	:1
1,2-rearrangement	:0
1,3-Dipolar_cycloaddition	:0
1-center_problem	:0
100_prisoners_problem	:0
10_in/40_Type_41_naval_gun	:0
12:05	:0
13q_deletion_syndrome	:1
17q21.31_microdeletion_syndrome	:0
1858_Bradford_sweets_poisoning	:0
1888_eruption_of_Mount_Bandai	:0
1904_Pictorial_4d_Lake_Taupo_invert	:0
1984_Rajneeshee_bioterror_attack	:0
1999_Myanmar_Embassy_siege	:0
2-Hydroxyglutaric_aciduria	:1
2012_Kermadec_Islands_eruption	:0
2013_Swansea_measles_epidemic	:0
2014?2015_eruption_of_Bardarbunga	:0
2015_Texas_pool_party_incident	:0
Aircraft_hijacking	:0
Airsacculitis	:1
Akahoya_eruption	:0
Akathisia	:1
Al-Raqad_syndrome	:1
Alagille_syndrome	:1
Alastrim	:1
Alay	:0
Albert_Touraine	:0
Albinism_in_humans	:1
Alcoholism	:1
Aldol_condensation	:0
Alexander_disease	:1
Alexandre_Goulart	:0
Alexithymia	:1
Alezzandrini_syndrome	:1
Aliasing	:0
Alice_in_Wonderland_syndrome	:1
All_You_Need_Is_Blood	:0
Asbestosis	:1
Ascending_cholangitis	:1
Ascites	:0
Asexuality	:0
Ashi-magari	:0
Asian_Dust	:0
Asparagus_virus_1	:0
Asperger_syndrome	:1
Aspergillosis	:1
Asplenia	:1
Assassinated	:0
Assassination_of_Mahatma_Gandhi	:0
Assassination_of_Martin_Luther_King,_Jr.	:0
Assassination_of_Martin_Luther_King_Jr.	:0
Asthenopia	:0
Asthma	:1
Astigmatism_(eye)	:0
Astrocytoma	:1
Asystole	:1
Atan2	:0
Ataxia?telangiectasia	:0
Atelectasis	:1
Athabasca_oil_sands	:0
Athetoid_cerebral_palsy	:1
Atlanta_race_riot	:0
Atomic_orbital	:0
Atopic_dermatitis	:1
Atopy	:1
Atrial_fibrillation	:1
Atrial_septal_defect	:1
Attention_deficit_hyperactivity_disorder	:1
Attenuated_familial_adenomatous_polyposis	:1
Audio_signal_processing	:0
Australian_bat_lyssavirus	:0
Australian_gold_rushes	:0
Autism	:1
Autism_spectrum	:1
Autocorrection	:0
Autoimmune_lymphoproliferative_syndrome	:1
Autoimmune_polyendocrine_syndrome	:1
Autoinflation	:0
Automatism_(medicine)	:0
Autonoetic_consciousness	:0
Autonomic_dysreflexia	:1
Autonomic_neuropathy	:1
Autosomal_dominant_multiple_pterygium_syndrome	:1
Autosomal_dominant_nocturnal_frontal_lobe_epilepsy	:1
Autosomal_dominant_polycystic_kidney_disease	:1
Autosomal_dominant_retinal_vasculopathy_with_cerebral_leukodystrophy	:0
Autosomal_recessive_cerebellar_ataxia_type_1	:1
Avellis_syndrome	:1
Aviation_accidents_and_incidents	:0
Avulsion_fracture	:1
Axenfeld_syndrome	:0
Axenfeld?Rieger_syndrome	:0
Axial_osteomalacia	:1
Axillary_nerve_dysfunction	:1
Axillary_nerve_palsy	:1
Ayazi_syndrome	:1
B-cell_prolymphocytic_leukemia	:1
B-spline	:0
BE_(Pain_of_Salvation_album)	:0
BPP_(complexity)	:0
BQP	:0
BRCA_mutation	:0
Babesiosis	:1
Bacillary_dysentery	:1
Back_strain	:1
Backlash_(sociology)	:0
Bacteremia	:0
Bacteriuria	:1
Baden_9_Kreuzer_error	:0
Baeyer?Villiger_oxidation	:0
Baggage_allowance	:0
2010_Cameroon_Aero_Service_CASA_C-212_Aviocar_crash	:0
Discrete_papular_lichen_myxedematosus	:1
Disjunctive_cognition	:0
Dislocated_shoulder	:1
Disorders_of_sex_development	:1
Dispersion_(optics)	:0
Display_lag	:0
Dissecting_cellulitis_of_the_scalp	:1
Disseminated_intravascular_coagulation	:1
Disseminated_superficial_actinic_porokeratosis	:1
Dissociative_identity_disorder	:1
Distal_myopathy	:1
Divergence_(statistics)	:0
Diversity_in_librarianship	:0
Diving_disorders	:1
Diving_medicine	:0
Dizziness	:1
Dog-leg_gearbox	:0
Dog_bite	:0
Dolichonychia	:1
Domestic_energy_consumption	:0
Domestic_violence	:0
Domestic_violence_in_Saudi_Arabia	:0
Dornier-Zeppelin_D.I	:0
Double_inlet_left_ventricle	:1
Double_outlet_right_ventricle	:1
Doubling_the_cube	:0
Dracunculiasis	:1
Drama_theory	:0
Driver_deaths_in_motorsport	:0
Driving_phobia	:1
Dromomania	:0
Drone_(music)	:0
Drug-eluting_stent	:0
Drug-induced_lupus_erythematosus	:1
Drug-induced_pseudolymphoma	:1
Drusen	:1
Dry_eye_syndrome	:1
Dryness_(medical)	:0
Duane_syndrome	:1
Duchenne_muscular_dystrophy	:1
Duel	:0
Duodenal_atresia	:1
Duodenal_lymphocytosis	:1
Dupuytren's_contracture	:0
Dust_storm	:0
Dwarfism	:0
Dysautonomia	:1
Dyscalculia	:1
Dyschromatosis_symmetrica_hereditaria	:1
Dysgeusia	:1
Dyshidrosis	:1
Dyskeratosis_congenita	:1
Dyslexia	:1
Dysmorphopsia	:1
Dysphagia_lusoria	:1
Dysphoric_milk_ejection_reflex	:1
Dysplastic_nevus	:1
Dyspnoea	:0
Dyssynergia	:1
Dysthymia	:1
Dystonia	:1
Aluminium_toxicity_in_dialysis_patients	:0
Alzheimer's_Disease	:0
Alzheimer’s_disease	:0
Ambitious_card	:0
Amenorrhoea	:0
Anodontia	:1
Antepartum_haemorrhage	:0
Anterior_compartment_syndrome_of_the_lower_leg	:0
Anti-Hinduism	:0
Cano_Delgadito_orthohantavirus	:0
Cebine_betaherpesvirus_1	:0
Cebocephaly	:1
Cecal_bascule	:0
Cedar_virus	:0
Ceduovirus	:0
Celebrity_worship_syndrome	:0
Celery_mosaic_virus	:0
Celestial_event	:0
Celibacy_syndrome	:1
Cell-mediated_immunity	:0
Cell_potency	:0
Cell_sorting	:0
Cello_scrotum	:0
Cellular_angiofibroma	:1
Cellulite	:0
Celtic_maze	:0
Cementicle	:1
Cemento-osseous_dysplasia	:1
Cementoblastoma	:1
Cementoma	:1
Cenani?Lenz_syndactylism	:0
Cengkok	:0
Censoring_(statistics)	:0
Centipede_bite	:0
Central_centrifugal_cicatricial_alopecia	:1
Central_cord_syndrome	:1
Central_core_disease	:1
Central_diabetes_insipidus	:1
Central_facial_palsy	:1
Central_giant-cell_granuloma	:1
Central_hypoventilation_syndrome	:1
Central_nervous_system_cavernous_hemangioma	:1
Central_nervous_system_cyst	:1
Central_nervous_system_disease	:1
Central_nervous_system_fatigue	:1
Central_nervous_system_primitive_neuroectodermal_tumor	:1
Central_nervous_system_viral_disease	:1
Central_neurocytoma	:1
Central_neurogenic_hyperventilation	:0
Central_odontogenic_fibroma	:1
Central_ossifying_fibroma	:1
Central_pain_syndrome	:0
Central_pontine_myelinolysis	:1
Central_retinal_artery_occlusion	:1
Central_retinal_vein_occlusion	:1
Central_serous_chorioretinopathy	:1
Central_sleep_apnea	:1
Central_venous_pressure	:0
Centrifugal_abdominal_lipodystrophy	:1
Centrilobular_necrosis	:1
Centrofacial_lentiginosis	:1
Centurion_syndrome	:1
Cephalalgiaphobia	:1
Cephalic_disorder	:1
Cephalic_presentation	:0
Cephalohematoma	:1
Cephalopelvic_disproportion	:1
Cercopithecine_alphaherpesvirus_2	:0
Cercopithecine_alphaherpesvirus_9	:0
Cercopithecine_betaherpesvirus_5	:0
Cercopithecine_gammaherpesvirus_14	:0
Cerebellar_abiotrophy	:1
Cerebellar_agenesis	:1
Cerebellar_ataxia	:1
Cerebellar_ataxia,_neuropathy,_vestibular_areflexia_syndrome	:0
Cerebellar_cognitive_affective_syndrome	:1
Cerebellar_degeneration	:1
Cerebellar_hypoplasia	:1
Cerebellar_stroke_syndrome	:1
Cerebellopontine_angle_syndrome	:1
Cerebral_achromatopsia	:1
Cerebral_amyloid_angiopathy	:1
Cerebral_atherosclerosis	:1
Cerebral_contusion	:1
Cerebral_creatine_deficiency	:1
Cerebral_dysgenesis?neuropathy?ichthyosis?keratoderma_syndrome	:0
Cerebral_edema	:1
Cerebral_folate_deficiency	:1
Cerebral_hypoxia	:0
